"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
3079.71869733213,6.64279059546287,1.67208853905008,3.97275050951349,7.10474536355847e-05,0.000832446463354242,"IGKV3-11"
3156.837744765,6.63317097752345,1.77456093197264,3.73792235477081,0.000185547226000669,0.00181545764405972,"IGHV3-23"
54.4948604133959,6.61306494989098,1.15864110423639,5.70760430103104,1.14577409604814e-08,5.09369638404222e-07,"IGHV2-26"
95.1618215921525,6.61191810901564,1.21590012097276,5.4378793084796,5.39184764839968e-08,1.87319574246501e-06,"IGLV3-10"
13.1786399534819,6.6061516420916,1.73865450140483,3.79957699287227,0.00014494327772055,0.00148011963764788,"IGKV1D-43"
8456.97310457498,6.6007730879867,1.95502026658653,3.37631951995653,0.000734625512501159,0.00540284166706996,"IGHM"
25.2766767518301,6.59322011506584,1.59991619096449,4.12097843143345,3.77266747820431e-05,0.000492902354548823,"IGHV3-63"
1781.47225383698,6.59098317445097,1.72802277807772,3.81417609655753,0.000136638015107199,0.0014112633244336,"IGHV3-21"
13.0152960231924,6.58528761864122,2.09816737073907,3.13859023378177,0.00169762658430269,0.0104859819425897,"PPIAL4C"
13.0614546388586,6.5847212861181,1.92990848128722,3.41193447770445,0.00064503615860359,0.00488496895722962,"KLHDC7B"
84.9726529697877,6.56238264529902,1.07380206328836,6.11135224047036,9.87904450765148e-10,5.70687129232704e-08,"IGHV4-55"
12.6441429099374,6.54924543398779,2.08507439351679,3.14101283596961,0.00168364653169222,0.0104163835235952,"IGHV3OR16-17"
11.9161588840802,6.48535492790963,1.56768482299408,4.13689973442712,3.52029838971174e-05,0.000466680250836235,"TCN1"
614.167965336727,6.48290821283713,1.80182878919303,3.59796016786955,0.000320722721346382,0.00279740496761567,"IGLV2-11"
1129.21166861967,6.4756488199281,2.28861826288036,2.82950150532231,0.00466205806989724,0.0230860747483175,"HLA-DRB4"
17.5412474534832,6.46841831320307,1.83248540537564,3.52986075317589,0.000415778434079102,0.00344983258539454,"MTATP6P11"
313.147541092258,6.46386077846784,1.05460154390429,6.12919715112274,8.83236251606834e-10,5.2069219668617e-08,"IGHV4-61"
52147.7543180295,6.45654953515206,1.35189717215268,4.77591762757446,1.78889613545532e-06,3.76577796650085e-05,"IGHG1"
11.7945214334924,6.44646129121413,1.75261005015305,3.67820627905858,0.000234879969678445,0.00218517544824441,"IGKV5-2"
46.1111654749501,6.41070495256373,1.58026850966261,4.05671878757644,4.97669426965966e-05,0.000622776250167989,"PNOC"
27.3543518969811,6.39359453777502,1.49328320188938,4.28156864664754,1.85580454900176e-05,0.000274340785473206,"IGHV3-72"
16.4829733882896,6.37889990006727,1.37424625909219,4.64174441652187,3.45480036448081e-06,6.73736926820047e-05,"IGHV1OR15-2"
16.5436656403913,6.37707103849028,1.53315816345541,4.15943455182584,3.19036418969534e-05,0.000428950725153084,"IGLV1-41"
11.1414230349393,6.36900935185742,2.17118639260072,2.9334235759595,0.00335246177297048,0.0178185856442152,"IGHV1OR15-1"
11.0132806773246,6.35985071797626,1.70124233398211,3.73835672375359,0.000185227003911268,0.00181321725208114,"IGKV2OR22-4"
19.762947728061,6.34301529386353,1.74700916814574,3.63078534991088,0.000282560113314665,0.00253147110081351,"IGLV2-18"
10.5577037200676,6.29552436619674,1.88481405853911,3.3401302041838,0.000837391197176098,0.00596580341334324,"OR2T10"
10.57733567542,6.29190693387214,1.92636736322845,3.26620303789168,0.00109000065666766,0.00736713416630108,"TRBV7-9"
37.3607463387795,6.28269725054553,1.22396315544005,5.133077104994,2.85043062352197e-07,7.94918818625478e-06,"IL1RN"
10.4260567733476,6.27206970474294,2.18914472216133,2.86507769050123,0.00416906944421787,0.0211832646370487,"EPB42"
10.346297492783,6.26898609328938,2.00448655095277,3.12747725361869,0.00176313462407802,0.0108038887603079,"CH25H"
10.3393437745384,6.24932028571994,2.16557318371669,2.88575806752209,0.00390472189098268,0.0201387576998723,"RLIMP2"
